market_slug,title,status,side_label,token_id,slot_start_utc,slot_end_utc,timestamp_ms,timestamp_utc,indexed_at_ms,indexed_at_utc,hash,asset_id,market,min_order_size,tick_size,neg_risk,bid_1_price,bid_1_size,bid_2_price,bid_2_size,bid_3_price,bid_3_size,bid_4_price,bid_4_size,bid_5_price,bid_5_size,ask_1_price,ask_1_size,ask_2_price,ask_2_size,ask_3_price,ask_3_size,ask_4_price,ask_4_size,ask_5_price,ask_5_size,btc_price,btc_price_timestamp,btc_price_timestamp_utc,btc_price_match
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713085,2026-03-19T04:15:13.085000+00:00,1773893713274,2026-03-19T04:15:13.274000+00:00,dc13c1be4542cc3f971bb8abab02b76a7eb2fa8c,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.59,654.26,0.58,981.5,0.57,783.77,0.56,1042.06,0.55,2413.78,0.6,27.05,0.61,167.46,0.62,340.26,0.63,288,0.64,1424.02,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713218,2026-03-19T04:15:13.218000+00:00,1773893713275,2026-03-19T04:15:13.275000+00:00,68815321a2dd1efd7db00911af2e8901d85e3285,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.59,481.82,0.58,981.5,0.57,788.77,0.56,1042.06,0.55,2413.78,0.6,27.05,0.61,167.46,0.62,316.26,0.63,312,0.64,1424.02,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713467,2026-03-19T04:15:13.467000+00:00,1773893713665,2026-03-19T04:15:13.665000+00:00,0d9ead3ad589d7c6da0e98f144a175f0f4ba475a,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.59,891.45,0.58,974,0.57,928.77,0.56,1218.06,0.55,2458.78,0.6,27.05,0.61,137.46,0.62,133.26,0.63,328,0.64,153.02,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713542,2026-03-19T04:15:13.542000+00:00,1773893713665,2026-03-19T04:15:13.665000+00:00,3a5689e46d94fed26cb036f2274cacc057b5b66c,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.59,927.8,0.58,950,0.57,1054.77,0.56,1218.06,0.55,1918.78,0.61,129.46,0.62,128.26,0.63,256,0.64,141.02,0.65,727,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713608,2026-03-19T04:15:13.608000+00:00,1773893713894,2026-03-19T04:15:13.894000+00:00,13aa020e1f930681bca0e18018b37d6602ae6ab5,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.59,1138.8,0.58,952,0.57,1266.77,0.56,1188.06,0.55,1908.78,0.61,129.46,0.62,79.26,0.63,174,0.64,145.02,0.65,793,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713682,2026-03-19T04:15:13.682000+00:00,1773893713894,2026-03-19T04:15:13.894000+00:00,0d46e5f6a30123778f1d4142a0ba74fb23db057e,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,258.6,0.59,962.28,0.58,943.5,0.57,1256.77,0.56,1358.06,0.61,134.46,0.62,56.26,0.63,132,0.64,209.02,0.65,793,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713756,2026-03-19T04:15:13.756000+00:00,1773893714053,2026-03-19T04:15:14.053000+00:00,52417754e62ba9fb9eb992f6b4114ed26e2a1568,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,36.22,0.59,1700.61,0.58,912.5,0.57,1213.77,0.56,1355.06,0.61,120.46,0.62,68.26,0.63,302,0.64,232.02,0.65,1316,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713766,2026-03-19T04:15:13.766000+00:00,1773893714053,2026-03-19T04:15:14.053000+00:00,fb844057a3a0fadc1c3743f53b33d70bca4b2a96,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,36.22,0.59,1649.52,0.58,1079.5,0.57,1208.77,0.56,1355.06,0.61,115.46,0.62,68.26,0.63,302,0.64,232.02,0.65,1316,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713796,2026-03-19T04:15:13.796000+00:00,1773893714054,2026-03-19T04:15:14.054000+00:00,38973ce0fe2cf6b8353f57c70d96e59a765682b7,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,117.38,0.59,1641.52,0.58,1061.5,0.57,1208.77,0.56,1385.06,0.61,75.46,0.62,110.26,0.63,302,0.64,202.02,0.65,1346,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713812,2026-03-19T04:15:13.812000+00:00,1773893714054,2026-03-19T04:15:14.054000+00:00,cc1c184fe79d642238eb6324208a883da5125a5d,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,474.38,0.59,1641.52,0.58,904,0.57,1220.77,0.56,1385.06,0.61,35.46,0.62,110.26,0.63,314,0.64,207.02,0.65,1346,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893713819,2026-03-19T04:15:13.819000+00:00,1773893714054,2026-03-19T04:15:14.054000+00:00,43f9ae37641a777da6f4b2eb97f1c6842134a81e,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,474.38,0.59,1641.52,0.58,904,0.57,1220.77,0.56,1385.06,0.62,105.72,0.63,314,0.64,207.02,0.65,1346,0.66,690,70881.33112,1773893713000,2026-03-19T04:15:13+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893743225,2026-03-19T04:15:43.225000+00:00,1773893743434,2026-03-19T04:15:43.434000+00:00,012825340bdf8631b1540a50e8724c2c2dd178ed,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.59,1795.58,0.58,786,0.57,800.69,0.56,1069.58,0.55,1758.72,0.61,43.05,0.62,299.72,0.63,831.13,0.64,309.02,0.65,586,70878.77164766558,1773893743000,2026-03-19T04:15:43+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893743271,2026-03-19T04:15:43.271000+00:00,1773893743434,2026-03-19T04:15:43.434000+00:00,375e2a52ac8570962987ef7df0815f2b003090a1,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.59,1830.58,0.58,786,0.57,800.69,0.56,1069.58,0.55,1763.72,0.61,38.05,0.62,299.72,0.63,831.13,0.64,309.02,0.65,586,70878.77164766558,1773893743000,2026-03-19T04:15:43+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893743289,2026-03-19T04:15:43.289000+00:00,1773893743609,2026-03-19T04:15:43.609000+00:00,70926e979514aff61e1e33b632a6c75b404807d9,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.59,1830.58,0.58,786,0.57,950.69,0.56,1069.58,0.55,1763.72,0.61,29.05,0.62,299.72,0.63,831.13,0.64,309.02,0.65,586,70878.77164766558,1773893743000,2026-03-19T04:15:43+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893743358,2026-03-19T04:15:43.358000+00:00,1773893743610,2026-03-19T04:15:43.610000+00:00,a1ebc73cf47bd811730afed7b856ee6649dc543f,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,25,0.59,1838.58,0.58,786,0.57,950.69,0.56,1069.58,0.61,23.78,0.62,299.72,0.63,831.13,0.64,209.02,0.65,686,70878.77164766558,1773893743000,2026-03-19T04:15:43+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893743984,2026-03-19T04:15:43.984000+00:00,1773893744146,2026-03-19T04:15:44.146000+00:00,534507e241d1e5a544a85c60f98bc5781eab4574,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,224.56,0.59,1838,0.58,737,0.57,560.69,0.56,1249.45,0.61,67.78,0.62,299.72,0.63,1461.13,0.64,209.02,0.65,713,70878.77164766558,1773893743000,2026-03-19T04:15:43+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893744195,2026-03-19T04:15:44.195000+00:00,1773893744466,2026-03-19T04:15:44.466000+00:00,cbeb9a5d7211681a52968e73638ffd70e251c7fe,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,207.56,0.59,997,0.58,1523,0.57,566.69,0.56,1255.45,0.61,231.14,0.62,309.72,0.63,937.13,0.64,219.02,0.65,706,70884.91,1773893744000,2026-03-19T04:15:44+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893744419,2026-03-19T04:15:44.419000+00:00,1773893744697,2026-03-19T04:15:44.697000+00:00,98eaea823ff88e89f74dab8ed7592f11b8096b4b,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,111.56,0.59,186,0.58,518,0.57,1697.69,0.56,1255.45,0.61,565.14,0.62,1070.72,0.63,694.13,0.64,816.02,0.65,738,70884.91,1773893744000,2026-03-19T04:15:44+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893744608,2026-03-19T04:15:44.608000+00:00,1773893744699,2026-03-19T04:15:44.699000+00:00,bd41e9d0f9cb95761253647f3060ef0b87c35cc5,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,99.06,0.59,136,0.58,433,0.57,1567.69,0.56,1255.45,0.61,1405.5,0.62,258.72,0.63,974.13,0.64,786.02,0.65,838,70884.91,1773893744000,2026-03-19T04:15:44+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893744645,2026-03-19T04:15:44.645000+00:00,1773893744699,2026-03-19T04:15:44.699000+00:00,b85c3ba5b1cf56180644cee32d884444ab02b58c,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,94.06,0.59,124,0.58,413,0.57,1567.69,0.56,1391.45,0.61,1405.5,0.62,258.72,0.63,974.13,0.64,786.02,0.65,838,70884.91,1773893744000,2026-03-19T04:15:44+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893744758,2026-03-19T04:15:44.758000+00:00,1773893745059,2026-03-19T04:15:45.059000+00:00,b161633136142295eded5c4d0a828cca3170ff93,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,119.06,0.59,124,0.58,445,0.57,1732.82,0.56,1231.45,0.61,1380.5,0.62,258.72,0.63,874.13,0.64,886.02,0.65,831,70884.91,1773893744000,2026-03-19T04:15:44+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893745435,2026-03-19T04:15:45.435000+00:00,1773893745788,2026-03-19T04:15:45.788000+00:00,e3ea82a5b60be47eecef5e965ea9338dbe8364a5,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,69.45,0.59,30,0.58,443.2,0.57,1708.82,0.56,1250.45,0.61,1272.54,0.62,268.92,0.63,669.13,0.64,786.02,0.65,831,70884.36985064133,1773893745000,2026-03-19T04:15:45+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893745862,2026-03-19T04:15:45.862000+00:00,1773893746352,2026-03-19T04:15:46.352000+00:00,2d8b81f4cda80533e3ab52f488edb243e7c1cbd5,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,99.06,0.59,40,0.58,785,0.57,1397.69,0.56,1226.45,0.61,509.9,0.62,258.72,0.63,569.13,0.64,886.02,0.65,841.2,70884.36985064133,1773893745000,2026-03-19T04:15:45+00:00,prev_or_exact
btc-updown-15m-1773893700,"Bitcoin Up or Down - March 19, 12:15AM-12:30AM ET",closed,Up,82425333140374386051163934222912220687249515752462052305102169875954996016738,2026-03-19T04:15:00+00:00,2026-03-19T04:30:00+00:00,1773893745942,2026-03-19T04:15:45.942000+00:00,1773893746352,2026-03-19T04:15:46.352000+00:00,c1468f1f8973f73752f7c8c60e6a9a06dced24d6,82425333140374386051163934222912220687249515752462052305102169875954996016738,0xe7b3ecf54b7a97666a89ac0e00f1378c9c2892ee18a575867a4ccce1c429bb14,0,0.01,False,0.6,99.06,0.59,40,0.58,461,0.57,1397.69,0.56,1226.45,0.61,599.83,0.62,1058.72,0.63,569.13,0.64,886.02,0.65,841.2,70884.36985064133,1773893745000,2026-03-19T04:15:45+00:00,prev_or_exact
